cut, efficiency_GMSB, efficiency_QCD, efficiency_GJets 
0.01165,0.884068076387,0.107450373112,0.890151585489
0.0117,0.883925776247,0.107047171564,0.889858606866
0.01175,0.88375501608,0.106644857343,0.889582391985
0.0118,0.883562910892,0.106236154366,0.889305403392
0.01185,0.883349460682,0.105837744385,0.889023772533
0.0119,0.883200045536,0.10542815408,0.888691076738
0.01195,0.883057745397,0.105037375115,0.88840609313
0.012,0.882922560264,0.104644821495,0.888145610376
0.01205,0.882830065173,0.104259011563,0.887816267329
0.0121,0.882709110055,0.103883494629,0.887555784574
0.01215,0.882559694909,0.103512769262,0.887281632923
0.0122,0.882360474713,0.103168131319,0.88700464433
0.01225,0.882253749609,0.102802020054,0.886725334604
0.0123,0.882104334462,0.102418339708,0.886430034848
0.01235,0.881926459288,0.102052938305,0.88611797135
0.0124,0.8817343541,0.101696942572,0.885864194092
0.01245,0.881620513988,0.101336687667,0.885583852751
0.0125,0.881442638814,0.100963477784,0.885282879113
0.01255,0.881307453681,0.100594882002,0.884999185024
0.0126,0.881214958591,0.10025805254,0.884747213092
0.01265,0.881094003472,0.0999116399424,0.884478735323
0.0127,0.880923243305,0.0995597259152,0.884213610301
0.01275,0.880766713151,0.0992200570055,0.88395544868
0.0128,0.88058172297,0.0988865993871,0.883689549948
0.01285,0.880453652845,0.0985474628738,0.883424167023
0.0129,0.880339812733,0.0982211038743,0.883159042001
0.01295,0.880240202635,0.0978991815115,0.882873026779
0.013,0.880090787489,0.097575484494,0.882618991617
0.01305,0.879962717363,0.09727006642,0.882359282574
0.0131,0.879770612175,0.0969623412948,0.8820835835
0.01315,0.879614082022,0.0966464527581,0.881838059161
0.0132,0.879471781882,0.0963534572669,0.881600529837
0.01325,0.879350826764,0.0960310025078,0.881341336601
0.0133,0.879201411617,0.095706418163,0.88108730144
0.01335,0.879094686513,0.0953841408693,0.880832750471
0.0134,0.878973731394,0.0950946946875,0.880566851738
0.01345,0.878859891283,0.0947883892861,0.880312558673
0.0135,0.87872470615,0.0944870529179,0.880071418697
0.01355,0.878596636025,0.0941910405138,0.879814030788
0.0136,0.878440105871,0.0938861548361,0.879523631202
0.01365,0.878333380767,0.0935977734472,0.87927165927
0.0137,0.878219540655,0.0933148934879,0.879032066717
0.01375,0.878070125509,0.0930421290603,0.878775968325
0.0138,0.877906480348,0.0927533927405,0.878541018039
0.01385,0.877757065202,0.0924690930574,0.8782954937
0.0139,0.877614765062,0.0921936666478,0.878056416954
0.01395,0.877543614993,0.0919207247548,0.877819661341
0.014,0.877387084839,0.0916215179722,0.877559436491
0.01405,0.877280359735,0.0913404126676,0.877308496174
0.0141,0.877202094658,0.0910715524804,0.877081282999
0.01415,0.877088254546,0.0907984331219,0.876837563986
0.0142,0.876967299428,0.090512713715,0.876572438965
0.01425,0.876824999288,0.0902443859242,0.876321756551
0.0143,0.87670404417,0.0899787201155,0.876071332042
0.01435,0.876611549079,0.0897125219103,0.875833802718
0.0144,0.876490593961,0.0894541321859,0.87561535827
0.01445,0.876390983863,0.0891941452722,0.875367770701
0.0145,0.87623445371,0.0889327386347,0.875112188117
0.01455,0.876106383584,0.0886741714448,0.874860474089
0.0146,0.875935623417,0.088417556375,0.874629908166
0.01465,0.875807553291,0.0881616511671,0.874397021109
0.0147,0.875722173208,0.0879037938391,0.874157686459
0.01475,0.875537183026,0.0876491308895,0.873900814357
0.0148,0.875430457922,0.0873843524081,0.873678501352
0.01485,0.875302387796,0.087114782359,0.873439166703
0.0149,0.875174317671,0.0868679278901,0.873177652333
0.01495,0.875053362552,0.0866237354032,0.872948375929
0.015,0.874925292427,0.0863862866042,0.872691245923
0.01505,0.874804337308,0.0861394321353,0.872457843058
0.0151,0.874690497197,0.0858975466996,0.872219797927
0.01515,0.874576657085,0.0856524668854,0.872006253649
0.0152,0.874455701967,0.0854242462908,0.871778524667
0.01525,0.874348976862,0.0851935411797,0.871542800669
0.0153,0.874220906736,0.0849557374498,0.871301660694
0.01535,0.874099951618,0.0847308886992,0.871080637208
0.0154,0.873964766485,0.0844962793477,0.870850329188
0.01545,0.873872271395,0.0842515544644,0.870618989554
0.0155,0.87376554629,0.0840208493533,0.870417308847
0.01555,0.873637476165,0.0838007921704,0.870172300315
0.0156,0.873566326095,0.0835665377498,0.869933739377
0.01565,0.873473831004,0.0833425763266,0.869701368128
0.0157,0.873331530865,0.0831093866989,0.86948163416
0.01575,0.873139425677,0.0828953633419,0.869266026653
0.0158,0.873011355551,0.0826758385554,0.869052224471
0.01585,0.872869055412,0.0824572010962,0.868816500474
0.0159,0.872776560321,0.0822339495349,0.868601408773
0.01595,0.87268406523,0.0820169092649,0.86837290608
0.016,0.872491960042,0.0818018211152,0.868108296866
0.01605,0.87235677491,0.0815950738425,0.867904295025
0.0161,0.872242934798,0.0813826476748,0.867669086835
0.01615,0.872150439707,0.0811691567143,0.867418662326
0.0162,0.872022369582,0.0809531812371,0.867199444166
0.01625,0.871894299456,0.0807430621205,0.866949793368
0.0163,0.871773344338,0.0805297486255,0.866739601838
0.01635,0.871616814184,0.0803052548058,0.866521157389
0.0164,0.871460284031,0.0800967328784,0.866300391807
0.01645,0.87134644392,0.0798882109511,0.866106706116
0.0165,0.871261063836,0.079642421275,0.865882845689
0.01655,0.871154338731,0.0794401106391,0.86563938458
0.0166,0.871068958648,0.0792340732283,0.865418361094
0.01665,0.870955118536,0.0790184526821,0.865177736926
0.0167,0.870855508438,0.0788060265144,0.864977603641
