cut, efficiency_GMSB, efficiency_QCD, efficiency_GJets 
0.9611,0.531291800666,5.02227280382e-05,0.0068372854499
0.96115,0.531227765603,5.02227280382e-05,0.00683083785696
0.9612,0.53116373054,4.9867797098e-05,0.00682052170827
0.96125,0.531078350457,4.9867797098e-05,0.00681330040419
0.9613,0.53100008538,4.95128661578e-05,0.00680685281125
0.96135,0.530914705296,4.95128661578e-05,0.00679705247
0.9614,0.530815095199,4.95128661578e-05,0.00679034697335
0.96145,0.53076529015,4.95128661578e-05,0.00678415728413
0.9615,0.530708370094,4.95128661578e-05,0.00677280952057
0.96155,0.530622990011,4.95128661578e-05,0.00676275127559
0.9616,0.530466459857,4.95128661578e-05,0.00675475626035
0.96165,0.530409539801,4.93354006877e-05,0.00674985608973
0.9617,0.530288584683,4.93354006877e-05,0.00674315059308
0.96175,0.530196089592,4.93354006877e-05,0.00673618719271
0.9618,0.530110709508,4.93354006877e-05,0.0067315449258
0.96185,0.53006090446,4.93354006877e-05,0.00672432362171
0.9619,0.529932834334,4.91579352176e-05,0.00671761812506
0.96195,0.529875914278,4.89804697476e-05,0.00671117053213
0.962,0.529797649202,4.89804697476e-05,0.00670162809459
0.96205,0.529719384125,4.89804697476e-05,0.00669363307935
0.9621,0.529655349062,4.89804697476e-05,0.00668718548642
0.96215,0.529569968979,4.84480733373e-05,0.00668047998977
0.9622,0.529470358881,4.84480733373e-05,0.00666448995929
0.96225,0.529427668839,4.84480733373e-05,0.0066601055961
0.9623,0.529328058741,4.84480733373e-05,0.00665288429201
0.96235,0.529264023679,4.82706078672e-05,0.00664385766191
0.9624,0.529185758602,4.82706078672e-05,0.00663844168384
0.96245,0.529114608532,4.82706078672e-05,0.00662374117196
0.9625,0.529036343456,4.82706078672e-05,0.00661806729017
0.96255,0.528922503344,4.80931423971e-05,0.00660285097085
0.9626,0.528844238267,4.80931423971e-05,0.00659562966677
0.96265,0.528765973191,4.77382114569e-05,0.00658531351807
0.9627,0.528701938128,4.77382114569e-05,0.00657551317682
0.96275,0.528595213023,4.77382114569e-05,0.00656880768017
0.9628,0.52850983294,4.77382114569e-05,0.00655255974598
0.96285,0.528410222842,4.77382114569e-05,0.00654533844189
0.9629,0.528289267723,4.75607459868e-05,0.00653914875267
0.96295,0.528196772633,4.68508841064e-05,0.00653244325602
0.963,0.528125622563,4.68508841064e-05,0.00652444824079
0.96305,0.528082932521,4.64959531662e-05,0.0065172269367
0.9631,0.527997552438,4.63184876961e-05,0.00651052144005
0.96315,0.527940632382,4.6141022226e-05,0.00650252642481
0.9632,0.527841022284,4.59635567559e-05,0.00649298398727
0.96325,0.527769872214,4.59635567559e-05,0.00647905718654
0.9633,0.527684492131,4.59635567559e-05,0.00647003055643
0.96335,0.527613342061,4.59635567559e-05,0.00646306715606
0.9634,0.527563537012,4.57860912858e-05,0.0064561037557
0.96345,0.527527961977,4.57860912858e-05,0.0064501719702
0.9635,0.527449696901,4.56086258157e-05,0.00643959791779
0.96355,0.527378546831,4.56086258157e-05,0.00643366613229
0.9636,0.527250476705,4.54311603456e-05,0.00642128675386
0.96365,0.52719355665,4.54311603456e-05,0.00641380754606
0.9637,0.527108176566,4.54311603456e-05,0.00640813366428
0.96375,0.526994336454,4.54311603456e-05,0.00639755961187
0.9638,0.526880496343,4.54311603456e-05,0.00638698555946
0.96385,0.526802231266,4.52536948755e-05,0.00638285909998
0.9639,0.526688391155,4.52536948755e-05,0.00637383246987
0.96395,0.526610126078,4.50762294054e-05,0.00636196889887
0.964,0.526546091015,4.48987639353e-05,0.00635526340222
0.96405,0.526432250904,4.48987639353e-05,0.00634726838699
0.9641,0.526332640806,4.47212984652e-05,0.00633875756432
0.96415,0.526247260722,4.47212984652e-05,0.00633514691227
0.9642,0.526147650625,4.47212984652e-05,0.00632792560819
0.96425,0.526076500555,4.47212984652e-05,0.00632044640039
0.9643,0.526012465492,4.45438329951e-05,0.00631348300002
0.96435,0.525855935339,4.45438329951e-05,0.00630084571787
0.9644,0.525742095227,4.45438329951e-05,0.0062938823175
0.96445,0.525663830151,4.45438329951e-05,0.00628356616881
0.9645,0.525557105046,4.45438329951e-05,0.0062714446941
0.96455,0.525436149927,4.45438329951e-05,0.00626499710116
0.9646,0.525343654837,4.45438329951e-05,0.00625700208593
0.96465,0.525251159746,4.45438329951e-05,0.00624952287812
0.9647,0.525165779662,4.45438329951e-05,0.00623946463315
0.96475,0.525094629593,4.41889020549e-05,0.00623018009932
0.9648,0.52495944446,4.41889020549e-05,0.00621676910602
0.96485,0.524895409398,4.41889020549e-05,0.00620696876476
0.9649,0.524859834363,4.36565056446e-05,0.00617679402984
0.96495,0.5247957993,4.36565056446e-05,0.00616518836256
0.965,0.524696189202,4.34790401745e-05,0.00614894042837
